"Paracaesio gonzalesi Fourmanoir & Rivaton, 1979",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pinjalo lewisi Randall, Allen & Anderson, 1987",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pterocaesio randalli Carpenter, 1987",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pterocaesio tessellata Carpenter, 1987",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pterocaesio trilineata Carpenter, 1987",V,,,,,,,,,,,,,,,,,,,,,,,,
"Rhomboplitoides megalops Fowler, 1918",X,"Lutjanus lutjanus Bloch, 1790",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER PEMPHERIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Champsodontidae (380),,,,,,,,,,,,,,,,,,,,,,,,,
"Champsodon curtipes Fowler, 1943",X,"Champsodon nudivittis (Ogilby, 1895)",,,,,,,,,,,,,,,,,,,,,,,
"Champsodon guentheri Regan, 1908",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Howellidae (398),,,,,,,,,,,,,,,,,,,,,,,,,
"Schistoperca macrobrachium Fowler, 1943",X,"Bathysphyraenops simplex Parr, 1933",,,,,,,,,,,,,,,,,,,,,,,
Family Epigonidae (400),,,,,,,,,,,,,,,,,,,,,,,,,
"Hynnodus megalops Smith & Radcliffe, 1912",VE,"Epigonus megalops (Smith & Radcliffe, 1912)",,,,,,,,,,,,,,,,,,,,,,,
Family Glaucosomatidae (404),,,,,,,,,,,,,,,,,,,,,,,,,
"Glaucosoma taeniatus Fowler, 1934",X,,,,,,,,,,,,,,,,,,,,,,,,
Family Ostracoberycidae (405b),,,,,,,,,,,,,,,,,,,,,,,,,
"Ostracoberyx dorygenys Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Bathyclupeidae (408),,,,,,,,,,,,,,,,,,,,,,,,,
"Bathyclupea gracilis Fowler, 1938",V,"Neobathyclupea gracilis (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
"Bathyclupea megaceps Fowler, 1938",V,"Neobathyclupea megaceps (Fowler, 1938)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER PRIACANTHIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Cepolidae (444),,,,,,,,,,,,,,,,,,,,,,,,,
"Loxopseudochromis dorypterus Fowler, 1934",V,"Owstonia dorypterus (Fowler, 1934)",,,,,,,,,,,,,,,,,,,,,,,
"Owstonia aurora Liao, Reyes & Shao, 2022",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Owstonia contodon Smith-Vaniz & Johnson, 2016",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Owstonia geminata Smith-Vaniz & Johnson, 2016",V,,,,,,,,,,,,,,,,,,,,,,,,
"Owstonia melanoptera Smith-Vaniz & Johnson, 2016",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Owstonia sarmiento Liao, Reyes & Shao, 2009",V,,,,,,,,,,,,,,,,,,,,,,,,
"Sphenanthias macrophthalmus Fourmanoir, 1985",VE,"Owstonia macrophthalma (Fourmanoir, 1985)",,,,,,,,,,,,,,,,,,,,,,,
"Sphenanthias nigromarginatus Fourmanoir, 1985",VE,"Owstonia nigromarginata (Fourmanoir, 1985)",,,,,,,,,,,,,,,,,,,,,,,
"Sphenanthias pectinifer Myers, 1939",X,"Owstonia sibogae (Weber, 1913)",,,,,,,,,,,,,,,,,,,,,,,
Family Priacanthidae (430),,,,,,,,,,,,,,,,,,,,,,,,,
"Priacanthus fitchi Starnes, 1988",V,,,,,,,,,,,,,,,,,,,,,,,,
"Priacanthus sagittarius Starnes, 1988",V,,,,,,,,,,,,,,,,,,,,,,,,
"Priacanthus zaiserae Starnes & Moyer, 1988",V,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER STOMIATIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Sternoptychidae (201),,,,,,,,,,,,,,,,,,,,,,,,,
"Neophos nexilis Myers, 1932",VE,"Thorophos nexilis (Myers, 1932)",,,,,,,,,,,,,,,,,,,,,,,
"Polyipnus danae Harold, 1990",V,,,,,,,,,,,,,,,,,,,,,,,,
"Polyipnus fraseri Fowler, 1934",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Polyipnus ovatus Harold, 1994",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Polyipnus soelae Harold, 1994",V,,,,,,,,,,,,,,,,,,,,,,,,
"Polyipnus spinosus Günther, 1887",V,,,,,,,,,,,,,,,,,,,,,,,,
"Polyipnus triphanos Schultz, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Polyipnus unispinus Schultz, 1938",V,,,,,,,,,,,,,,,,,,,,,,,,
"Thorophos euryops Bruun, 1931",VE,,,,,,,,,,,,,,,,,,,,,,,,
Family Stomiidae (203),,,,,,,,,,,,,,,,,,,,,,,,,
"Eustomias crossotus Gibbs, Clarke & Gomon, 1983",V,,,,,,,,,,,,,,,,,,,,,,,,
"Eustomias suluensis Gibbs, Clarke & Gomon, 1983",V,,,,,,,,,,,,,,,,,,,,,,,,
"Melanostomias globulifer Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Melanostomias stewarti Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Melanostomias vierecki Fowler, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudeustomias myersi Fowler, 1934",X,"Stomias affinis Günther, 1887",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER URANOSCOPIFORMES,,,,,,,,,,,,,,,,,,,,,,,,,
Family Pinguipedidae (381),,,,,,,,,,,,,,,,,,,,,,,,,
"Parapercis diplospilus Gomon, 1981",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parapercis flavipinna Johnson & Motomura, 2017",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Parapercis fuscolineata Fourmanoir, 1985",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parapercis lineopunctata Randall, 2003",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parapercis pacifica Imamura & Yoshino, 2007",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parapercis rubricaudalis Johnson & Motomura, 2017",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parapercis rufa Randall, 2001",V,,,,,,,,,,,,,,,,,,,,,,,,
"Parapercis soliorta Johnson & Motomura, 2017",VE,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER-LEVEL INCERTAE SEDIS IN CARANGARIA,,,,,,,,,,,,,,,,,,,,,,,,,
Family Sphyraenidae (334),,,,,,,,,,,,,,,,,,,,,,,,,
"Sphyraena aureoflammea Seale, 1910",X,"Sphyraena obtusata Cuvier, 1829",,,,,,,,,,,,,,,,,,,,,,,
Family Polynemidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Polynemus longifilis Cuvier, 1829",X,"Polynemus paradiseus Linnaeus, 1758",,,,,,,,,,,,,,,,,,,,,,,
"Polydactylus longipes Motomura, Okamoto & Iwatsuki, 2001",V,,,,,,,,,,,,,,,,,,,,,,,,
"Polydactylus opercularis Seale & Bean, 1907",X,"Filimanus sealei (Jordan & Richardson, 1910)",,,,,,,,,,,,,,,,,,,,,,,
"Polydactylus sealei Jordan & Richardson, 1910",V,"Filimanus sealei (Jordan & Richardson, 1910)",,,,,,,,,,,,,,,,,,,,,,,
"Polydactylus zophomus Jordan & McGregor, 1907",X,"Polydactylus microstoma (Bleeker, 1851)",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER-LEVEL INCERTAE SEDIS IN EUPERCARIA,,,,,,,,,,,,,,,,,,,,,,,,,
Family Pomacanthidae (433),,,,,,,,,,,,,,,,,,,,,,,,,
"Chaetodontoplus caeruleopunctatus Yasuda & Tominaga, 1976",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Holacanthus chapmani Herre, 1933",X,"Genicanthus lamarck (Lacepède, 1802)",,,,,,,,,,,,,,,,,,,,,,,
"Holacanthus multifasciatus Smith & Radcliffe, 1911",V,"Centropyge multifasciata (Smith & Radcliffe, 1911)",,,,,,,,,,,,,,,,,,,,,,,
Family Malacanthidae (434),,,,,,,,,,,,,,,,,,,,,,,,,
"Hoplolatilus chlupatyi Klausewitz, McCosker, R&all & Zetzsche, 1978",V,,,,,,,,,,,,,,,,,,,,,,,,
"Hoplolatilus marcosi Burgess, 1978",V,,,,,,,,,,,,,,,,,,,,,,,,
"Hoplolatilus purpureus Burgess, 1978",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Siganidae (446),,,,,,,,,,,,,,,,,,,,,,,,,
"Siganus punctatissimus Fowler & Bean, 1929",V,,,,,,,,,,,,,,,,,,,,,,,,
"Lo unimaculatus Evermann & Seale, 1907",V,"Siganus unimaculatus (Evermann & Seale, 1907)",,,,,,,,,,,,,,,,,,,,,,,
Family Emmelichthyidae (497),,,,,,,,,,,,,,,,,,,,,,,,,
"Emmelichthys papillatus Girard, Santos & Bemis, 2024",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Sciaenidae (498),,,,,,,,,,,,,,,,,,,,,,,,,
"Johnius philippinus Sasaki, 1999",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Otolithus leuciscus Günther, 1872",X,"Pennahia aneus (Bloch, 1793)",,,,,,,,,,,,,,,,,,,,,,,
Family Callanthiidae (502),,,,,,,,,,,,,,,,,,,,,,,,,
"Callanthias crosnieri Fourmanoir, 1981",V,"Grammatonotus crosnieri (Fourmanoir, 1981)",,,,,,,,,,,,,,,,,,,,,,,
"Grammatonotus brianne Anderson, Greene & Rocha, 2016",VE,,,,,,,,,,,,,,,,,,,,,,,,
Family Sillaginidae (503),,,,,,,,,,,,,,,,,,,,,,,,,
"Sillago argentifasciata Martin & Montalban, 1935",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Latilidae,,,,,,,,,,,,,,,,,,,,,,,,,
"Branchiostegus ilocanus Herre, 1928",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Branchiostegus saitoi Dooley & Iwatsuki, 2012",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Branchiostegus vittatus Herre, 1926",V,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
ORDER-LEVEL INCERTAE SEDIS IN OVALENTARIA,,,,,,,,,,,,,,,,,,,,,,,,,
Family Ambassidae (283),,,,,,,,,,,,,,,,,,,,,,,,,
"Priopis lungi Jordan & Seale, 1907",X,"Ambassis urotaenia Bleeker, 1852",,,,,,,,,,,,,,,,,,,,,,,
Family Plesiopidae (286),,,,,,,,,,,,,,,,,,,,,,,,,
"Acanthoplesiops echinatus Smith-Vaniz & Johnson, 1990",V,,,,,,,,,,,,,,,,,,,,,,,,
"Beliops batanensis Smith-Vaniz & Johnson, 1990",V,,,,,,,,,,,,,,,,,,,,,,,,
"Calloplesiops niveus Fowler & Bean, 1932",X,"Calloplesiops altivelis (Steindachner, 1903)",,,,,,,,,,,,,,,,,,,,,,,
"Plesiops cephalotaenia Inger, 1955",V,,,,,,,,,,,,,,,,,,,,,,,,
"Plesiops gracilis Mooi & Randall, 1991",V,,,,,,,,,,,,,,,,,,,,,,,,
Family Pomacentridae (288),,,,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf azurepunctatus Fowler & Bean, 1928",X,"Chrysiptera oxycephala (Bleeker, 1876)",,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf bleekeri Fowler & Bean, 1928",V,"Chrysiptera bleekeri (Fowler & Bean, 1928)",,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf coracinus Seale, 1910",X,"Neoglyphidodon nigroris (Cuvier, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf melanocarpus Fowler & Bean, 1928",X,"Neopomacentrus azysron (Bleeker, 1877)",,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf melanopselion Fowler, 1918",X,"Hemiglyphidodon plagiometopon (Bleeker, 1852)",,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf parasema Fowler, 1918",V,"Chrysiptera parasema (Fowler, 1918)",,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf philippinus Fowler, 1918",X,"Amblyglyphidodon ternatensis (Bleeker, 1853)",,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf sapphirus Jordan & Richardson, 1908",X,"Chrysiptera cyanea (Quoy & Gaimard, 1825)",,,,,,,,,,,,,,,,,,,,,,,
"Abudefduf thoracotaeniatus Fowler & Bean, 1928",V,"Neoglyphidodon thoracotaeniatus (Fowler & Bean, 1928)",,,,,,,,,,,,,,,,,,,,,,,
"Apogonichthys melanopterus Fowler & Bean, 1930",X,"Chrysiptera cyanea (Quoy & Gaimard, 1825)",,,,,,,,,,,,,,,,,,,,,,,
"Altrichthys alelia Bernardi, Longo & Quiros, 2017",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Altrichthys curatus Allen, 1999",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Amphiprion boholensis Cartier, 1874",X,"Amphiprion clarkii (Bennett, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Amphiprion sandaracinos Allen, 1972",V,,,,,,,,,,,,,,,,,,,,,,,,
"Amphiprion thiellei Burgess, 1981",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Chromis alpha Randall, 1988",V,,,,,,,,,,,,,,,,,,,,,,,,
"Chromis atripes Fowler & Bean, 1928",V,"Pycnochromis atripes (Fowler & Bean, 1928)",,,,,,,,,,,,,,,,,,,,,,,
"Chromis azurelineatus Fowler & Bean, 1928",VE,"Altrichthys azurelineatus (Fowler & Bean, 1928)",,,,,,,,,,,,,,,,,,,,,,,
"Chromis bitaeniatus Fowler & Bean, 1928",X,"Neoglyphidodon nigroris (Cuvier, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Chromis bowesi Arango, Pinheiro, Rocha, Greene, Pyle, Copus, Shepherd & Rocha, 2019",V,,,,,,,,,,,,,,,,,,,,,,,,
"Chromis delta Randall, 1988",V,"Pycnochromis delta (Randall, 1988)",,,,,,,,,,,,,,,,,,,,,,,
"Chromis desmostigma Fowler & Bean, 1928",X,"Acanthochromis polyacanthus (Bleeker, 1855)",,,,,,,,,,,,,,,,,,,,,,,
"Chromis elerae Fowler & Bean, 1928",V,"Azurina elerae (Fowler & Bean, 1928)",,,,,,,,,,,,,,,,,,,,,,,
"Chromis gunting Arango, Pinheiro, Rocha, Greene, Pyle, Copus, Shepherd & Rocha, 2019",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Chromis hangganan Arango, Pinheiro, Rocha, Greene, Pyle, Copus, Shepherd & Rocha, 2019",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Chromis lineatus Fowler & Bean, 1928",V,"Pycnochromis lineatus (Fowler & Bean, 1928)",,,,,,,,,,,,,,,,,,,,,,,
"Chromis philippinus Fowler, 1918",X,"Chromis ternatensis (Bleeker, 1856)",,,,,,,,,,,,,,,,,,,,,,,
"Chromis scotochilopterus Fowler, 1918",V,,,,,,,,,,,,,,,,,,,,,,,,
"Chromis weberi Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Dascyllus caudofasciatus Montalban, 1928",X,"Azurina lepidolepis (Bleeker, 1876)",,,,,,,,,,,,,,,,,,,,,,,
"Glyphidodon taenioruptus Cartier, 1874",X,"Chrysiptera leucopoma (Cuvier, 1830)",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus alexanderae Evermann & Seale, 1907",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus beauforti Fowler & Bean ,1928",X,"Amblypomacentrus breviceps (Schlegel & Müller, 1840)",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus burroughi Fowler, 1918",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus cheraphilus Allen, Erdmann & Hilomen, 2011",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus delurus Jordan & Seale, 1905",X,"Pomacentrus bankanensis Bleeker, 1854",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus elongatus Seale, 1910",X,"Pomacentrus tripunctatus Cuvier, 1830",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus grammorhynchus Fowler, 1918",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus hebardi Fowler, 1918",X,"Pomacentrus simsiang Bleeker, 1856",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus lepidogenys Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus opisthostigma Fowler, 1918",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus philippinus Evermann & Seale, 1907",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus popei Evermann & Seale, 1907",X,"Pomacentrus moluccensis Bleeker, 1853",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus punctatolineatus Cartier, 1874",X,"Pomacentrus tripunctatus Cuvier, 1830",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus reidi Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus smithi Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus stigma Fowler & Bean, 1928",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus suluensis Seale, 1910",X,"Dischistodus melanotus (Bleeker, 1858)",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus tablasensis Montalban, 1928",X,"Pomacentrus stigma Fowler & Bean, 1928",,,,,,,,,,,,,,,,,,,,,,,
"Pomacentrus tropicus Seale, 1910",X,"Pomacentrus simsiang Bleeker, 1856",,,,,,,,,,,,,,,,,,,,,,,
Family Pseudochromidae (289),,,,,,,,,,,,,,,,,,,,,,,,,
"Congrogadus hierichthys Jordan & Richardson, 1908",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Cypho zaps Gill, 2004",V,,,,,,,,,,,,,,,,,,,,,,,,
"Dampieria atrofasciatus Herre, 1933",VE,"Labracinus atrofasciatus (Herre, 1933)",,,,,,,,,,,,,,,,,,,,,,,
"Dampieria bitaeniata Fowler, 1931",V,"Pseudochromis bitaeniatus (Fowler, 1931)",,,,,,,,,,,,,,,,,,,,,,,
"Dampieria melanostigma Fowler, 1931",X,"Labracinus cyclophthalmus (Müller & Troschel, 1849)",,,,,,,,,,,,,,,,,,,,,,,
"Labracinus flavipinnis Seale, 1910",X,"Pseudochromis tapeinosoma Bleeker, 1853",,,,,,,,,,,,,,,,,,,,,,,
"Manonichthys scintilla Gill & Williams, 2011",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Manonichthys winterbottomi Gill, 2004",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis aurea Seale, 1910",X,"Pseudochromis fuscus Müller & Troschel, 1849",,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis colei Herre, 1933",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis eichleri Gill, Allen & Erdmann, 2012",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis fowleri Herre, 1934",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis fuligifinis Gill & Williams, 2011",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis moorei Fowler, 1931",VE,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis rex Seale, 1910",X,"Pseudochromis perspicillatus Günther, 1862",,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis similimus Herre, 1933",X,"Pseudochromis perspicillatus Günther, 1862",,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis striatus Gill, Shao & Chen, 1995",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudochromis swaini Herre, 1934",X,"Pseudochromis fowleri Herre, 1934",,,,,,,,,,,,,,,,,,,,,,,
"Pseudoplesiops immaculatus Gill & Edwards, 2002",V,,,,,,,,,,,,,,,,,,,,,,,,
"Pseudoplesiops sargenti Schultz, 1953",X,"Pseudoplesiops typus Bleeker, 1858",,,,,,,,,,,,,,,,,,,,,,,
Family Opistognathidae (290),,,,,,,,,,,,,,,,,,,,,,,,,
"Gnathypops dendritica Jordan & Richardson, 1908",V,"Opistognathus dendriticus (Jordan & Richardson, 1908)",,,,,,,,,,,,,,,,,,,,,,,
"Opistognathus albomaculatus Smith-Vaniz, 2023",V,,,,,,,,,,,,,,,,,,,,,,,,
"Opistognathus hyalinus Smith-Vaniz, 2023",V,,,,,,,,,,,,,,,,,,,,,,,,
"Opisthgnathus suluensis Herre, 1933",X,,,,,,,,,,,,,,,,,,,,,,,,
"Opistognathus randalli Smith-Vaniz, 2009",V,,,,,,,,,,,,,,,,,,,,,,,,
"Opistognathus variabilis Smith-Vaniz, 2009",V,,,,,,,,,,,,,,,,,,,,,,,,
"Opistognathus wassi Smith-Vaniz, 2023",V,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
